T Mr MFe
417	27.4707	-106.8454
418	27.32452	-106.53488
419	27.17872	-106.22398
420	27.03329	-105.91234
421	26.8886	-105.59996
422	26.74428	-105.28683
423	26.6007	-104.97334
424	26.45749	-104.65873
425	26.31466	-104.34375
426	26.17257	-104.02803
427	26.03084	-103.71157
428	25.88949	-103.39436
429	25.74851	-103.07641
430	25.60828	-102.75773
431	25.46841	-102.43829
432	25.32928	-102.11812
433	25.19016	-101.79721
434	25.05178	-101.47518
435	24.91376	-101.15278
436	24.77612	-100.82964
437	24.63885	-100.50538
438	24.50232	-100.18039
439	24.3658	-99.85465
440	24.23001	-99.52817
441	24.0946	-99.20058
442	23.95955	-98.87224
443	23.82488	-98.54317
444	23.69058	-98.21298
445	23.55702	-97.88204
446	23.42346	-97.55
447	23.29027	-97.21721
448	23.15745	-96.88368
449	23.02537	-96.54904
450	22.8933	-96.21329
451	22.76159	-95.87679
452	22.63026	-95.53918
453	22.49967	-95.20083
454	22.36907	-94.86136
455	22.23885	-94.52078
456	22.109	-94.17909
457	21.97952	-93.83666
458	21.85005	-93.49274
459	21.72131	-93.14808
460	21.59257	-92.80231
461	21.46421	-92.45543
462	21.33621	-92.10743
463	21.20859	-91.75832
464	21.08133	-91.40772
465	20.95408	-91.05639
466	20.8272	-90.70394
467	20.70069	-90.35
468	20.57455	-89.99495
469	20.44841	-89.63842
470	20.32264	-89.28115
471	20.19724	-88.92239
472	20.07221	-88.56215
473	19.94719	-88.2008
474	19.82216	-87.83833
475	19.69787	-87.47401
476	19.57322	-87.10895
477	19.4493	-86.74203
478	19.32539	-86.37399
479	19.20185	-86.00448
480	19.0783	-85.63348
481	18.95513	-85.26099
482	18.83196	-84.88703
483	18.70916	-84.51157
484	18.58636	-84.13464
485	18.46356	-83.75585
486	18.34113	-83.37594
487	18.21907	-82.99418
488	18.09701	-82.61094
489	17.97495	-82.22584
490	17.85326	-81.83926
491	17.73157	-81.45082
492	17.60989	-81.0609
493	17.48857	-80.66876
494	17.36725	-80.27513
495	17.24594	-79.88001
496	17.12499	-79.48267
497	17.00404	-79.08347
498	16.8831	-78.68242
499	16.76215	-78.27915
500	16.64158	-77.87438
501	16.52063	-77.4674
502	16.40006	-77.05818
503	16.27948	-76.64712
504	16.15891	-76.23382
505	16.03833	-75.8183
506	15.91776	-75.40093
507	15.79718	-74.98096
508	15.67661	-74.55876
509	15.55603	-74.13433
510	15.43546	-73.70768
511	15.31525	-73.27844
512	15.19431	-72.84696
513	15.07373	-72.41252
514	14.95316	-71.97586
515	14.83258	-71.53659
516	14.71163	-71.09473
517	14.59069	-70.65027
518	14.46974	-70.20285
519	14.34843	-69.75245
520	14.22748	-69.29946
521	14.10616	-68.8435
522	13.98447	-68.38458
523	13.86279	-67.92268
524	13.7411	-67.45745
525	13.61904	-66.98924
526	13.49698	-66.51733
527	13.37455	-66.04245
528	13.25212	-65.56423
529	13.12932	-65.0823
530	13.00615	-64.59704
531	12.88298	-64.10806
532	12.75943	-63.615
533	12.63552	-63.1186
534	12.51123	-62.61812
535	12.38658	-62.11356
536	12.26192	-61.60455
537	12.13652	-61.09183
538	12.01113	-60.57428
539	11.88499	-60.05266
540	11.75847	-59.52621
541	11.63159	-58.99531
542	11.50397	-58.45958
543	11.37634	-57.91867
544	11.24798	-57.37255
545	11.11887	-56.82125
546	10.98939	-56.26438
547	10.85917	-55.70231
548	10.72821	-55.13394
549	10.59687	-54.56
550	10.4648	-53.97976
551	10.33161	-53.39321
552	10.19805	-52.79998
553	10.06338	-52.20007
554	9.92796	-51.59312
555	9.7918	-50.97874
556	9.65453	-50.35694
557	9.51652	-49.72699
558	9.37703	-49.08924
559	9.23679	-48.44258
560	9.09507	-47.7874
561	8.95223	-47.12294
562	8.80828	-46.44883
563	8.66248	-45.76471
564	8.51556	-45.06982
565	8.36716	-44.36418
566	8.21691	-43.64704
567	8.06517	-42.91765
568	7.9112	-42.17565
569	7.75576	-41.41992
570	7.59771	-40.6501
571	7.43781	-39.86506
572	7.27531	-39.06445
573	7.11022	-38.24676
574	6.94252	-37.4109
575	6.77186	-36.55537
576	6.59786	-35.67944
577	6.42016	-34.78125
578	6.23911	-33.85894
579	6.05361	-32.91067
580	5.86366	-31.93383
581	5.66851	-30.92582
582	5.4678	-29.88368
583	5.26078	-28.80333
584	5.04708	-27.68068
585	4.82523	-26.51018
586	4.59409	-25.28476
587	4.35257	-23.99702
588	4.09844	-22.63508
589	3.82909	-21.18558
590	3.54157	-19.62887
591	3.23067	-17.93674
592	2.88898	-16.06653
593	2.50351	-13.94737
594	2.05015	-11.4409
595	1.46693	-8.19984
596	0.33687	-1.88616
597	1.99E-08	-2.14E-07
598	6.69E-06	-3.07E-06
599	1.04E-07	-4.60E-08
600	1.43E-06	-4.30E-05
